Name,Distance,Temperature,Mass,Radius,Ecliptic Longitude,Ecliptic Latitude
HD 114729,1.16793745e+16,5844.0,1.8691618e+28,102267900.0,209.323619,-22.274922
HD 116029,3.81639376e+16,4819.0,1.6504301e+28,340197300.0,188.109097,30.48195
Kepler-12,2.79070708e+17,5947.0,2.3265099e+28,102963600.0,304.557051,71.535667
KOI-13,1.2805655e+17,7650.0,3.4201684000000005e+28,121051800.0,302.800153,68.383826
Kepler-14,3.023986e+17,6395.0,3.0025897000000004e+28,142618500.0,304.508666,68.660882
Kepler-15,2.330876066e+17,5515.0,2.0282394000000003e+28,68874300.0,320.546361,68.032341
Kepler-16,2.32198925e+16,4450.0,1.3720443000000001e+28,45220500.0,312.045501,72.418494
Kepler-17,2.46856e+17,5781.0,2.3066252000000003e+28,73048500.0,322.252387,66.179708
Kepler-34,4.6254643e+17,5913.0,2.0878935000000003e+28,80701200.0,316.08047,63.911601
Kepler-35,5.0759765e+17,5606.0,1.7697383000000002e+28,71657100.0,315.118514,66.333734
Kepler-36,1.450279e+17,5979.0,2.0481241e+28,113399100.0,312.628952,69.545436
Kepler-37,1.97608228e+16,5417.0,1.7299689e+28,54960300.0,295.965114,66.694543
HAT-P-16,7.251395e+16,6158.0,2.4259334e+28,86266800.0,27.650227,34.792342
HAT-P-17,2.85828391e+16,5246.0,1.9685853000000001e+28,60525900.0,339.897027,41.63443
HAT-P-18,5.122262e+16,4803.0,1.5311219000000002e+28,52177500.0,249.552483,55.486755
BD+48 738,2.752968969e+17,4414.0,1.4714678000000002e+28,765270000.0,54.573323,32.030243
BD+49 828,1.381128463e+17,4943.0,3.0224744e+28,528732000.0,58.151801,31.078591
CoRoT-1,2.4849450669999997e+17,5950.0,1.8890465000000001e+28,77222700.0,103.441849,-25.979515
CoRoT-2,6.1714e+16,5625.0,1.9089312000000002e+28,63308700.0,293.768937,23.043958
CoRoT-3,2.098276e+17,6740.0,2.7242039000000004e+28,108529200.0,293.84673,21.753769
CoRoT-4,2.28835512e+17,6190.0,2.3066252000000003e+28,81396900.0,103.321178,-23.549905
CoRoT-5,2.791478505e+17,6100.0,1.98847e+28,82788300.0,102.187689,-22.148195
CoRoT-6,2.028045468e+17,6090.0,2.0878935000000003e+28,70961400.0,282.675017,29.616591
CoRoT-7,4.956868479999999e+16,5275.0,1.6305454e+28,57743100.0,102.010052,-24.046701
CoRoT-8,1.172566e+17,5080.0,1.7498536000000002e+28,53568900.0,293.57411,23.116257
HD 117207,9991496600000000.0,5732.0,2.0878935000000003e+28,74439900.0,214.393701,-24.251219
HD 118203,2.85458107e+16,5864.0,3.6587848000000003e+28,143314200.0,169.130768,56.467481
HD 120084,3.18907095e+16,4892.0,4.7524433e+28,634478400.0,121.265966,68.951115
HD 121504,1.28704547e+16,6027.0,3.2213214000000004e+28,74439900.0,230.023169,-40.705344
HD 125612,1.78106604e+16,5841.0,2.2072017000000006e+28,73048500.0,218.698859,-3.255242
HD 125595,8707845400000000.0,4691.0,5.766563000000001e+27,51481800.0,226.821318,-24.790508
HD 126614,2.26027525e+16,5568.0,2.5054722000000004e+28,91832400.0,216.086677,8.856408
HD 130322,9846468700000000.0,5387.0,1.8293924000000002e+28,59134500.0,219.537647,15.133419
HD 131496,4.08361538e+16,4846.0,2.6645498000000005e+28,308890800.0,214.441108,33.121958
HD 132406,2.1886870100000004e+16,5783.0,2.0481241e+28,93223800.0,188.312404,64.408255
HD 132563,3.25448779e+16,6073.0,2.1475476000000002e+28,75831300.0,200.01309,56.988627
Kepler-38,3.751532346e+17,5623.0,1.8691618e+28,121747500.0,299.274189,64.017757
Kepler-39,3.364770708e+17,6350.0,2.5651263000000004e+28,97398000.0,318.199625,65.025966
Kepler-40,8.33139e+17,6510.0,2.9429356000000004e+28,148184100.0,319.568949,66.411698
Kepler-41,3.481009027e+17,5750.0,2.2867405e+28,89745300.0,314.436959,65.681989
Kepler-42,1.1941659e+16,3068.0,2.5850110000000006e+27,11826900.0,309.616774,65.031691
Kepler-43,3.19647663e+17,6041.0,2.6247804000000003e+28,98789400.0,299.556275,68.549309
Kepler-44,3.792788155e+17,5800.0,2.2270864000000005e+28,93919500.0,322.472025,63.819389
Kepler-45,1.0275381e+17,3820.0,1.1731973e+28,38263500.0,307.928864,61.525524
Kepler-48,9.549315790000002e+16,5194.0,1.7498536000000002e+28,61917300.0,316.866194,59.736939
CoRoT-9,1.289483173e+17,5625.0,1.9089312000000002e+28,66787200.0,282.304648,29.183878
CoRoT-10,1.0645665e+17,5075.0,1.7697383000000002e+28,54960300.0,292.896039,22.526734
CoRoT-11,1.727992e+17,6440.0,2.5253569000000003e+28,95310900.0,282.166083,28.926737
CoRoT-12,3.548555e+17,5675.0,2.1475476000000002e+28,77918400.0,101.823072,-24.29496
CoRoT-13,3.270842e+17,5945.0,2.1674323000000005e+28,70265700.0,104.369342,-27.893388
CoRoT-14,4.134838e+17,6035.0,2.2469711e+28,84179700.0,105.210636,-28.269246
CoRoT-16,2.591988e+17,5650.0,2.1873170000000004e+28,82788300.0,278.876385,17.174411
CoRoT-17,2.838844e+17,5740.0,2.0680088000000004e+28,110616300.0,279.017688,16.555154
CoRoT-18,2.684559e+17,5440.0,1.8890465000000001e+28,69570000.0,98.898264,-23.218794
CoRoT-19,2.375989e+17,6090.0,2.4060487000000003e+28,114790500.0,97.668836,-23.422926
CoRoT-22,1.8267344e+17,5939.0,2.1873170000000004e+28,79309800.0,282.170394,29.208872
CoRoT-23,1.85142e+17,5900.0,2.2668558e+28,112007700.0,281.003499,27.424196
CoRoT-24,1.85142e+17,4950.0,1.8095077000000003e+28,59830200.0,103.330918,-26.608527
CoRoT-25,3.0857e+17,6040.0,2.1674323000000005e+28,82788300.0,282.156353,29.505654
CoRoT-26,5.153119e+17,5590.0,2.1674323000000005e+28,124530300.0,281.196447,30.030888
HAT-P-36,9.16236901e+16,5620.0,2.0481241e+28,72352800.0,165.025463,43.495499
HAT-P-37,1.2682227e+17,5500.0,1.8492771000000002e+28,61221600.0,302.134975,73.114921
HAT-P-38,7.683393e+16,5330.0,1.7697383000000002e+28,64004400.0,43.813198,17.141044
HAT-P-39,1.9810194e+17,6430.0,2.783858e+28,112703400.0,112.603821,-3.764277
HAT-P-40,1.452377276e+17,6080.0,2.0481241e+28,134965800.0,1.50392,50.314866
HAT-P-41,1.085024691e+17,6390.0,5.0904832e+28,142618500.0,300.391515,25.274915
HAT-P-42,1.3793079e+17,5743.0,2.3463946e+28,106442100.0,135.983329,-10.401354
HAT-P-43,1.6724494e+17,5645.0,2.0878935000000003e+28,76527000.0,128.660035,-8.162499
HD 131664,1.63202673e+16,5892.0,2.3662793000000002e+28,75135600.0,250.491324,-53.140259
HD 134987,8084534000000000.0,5736.0,2.1873170000000004e+28,84875400.0,232.757665,-7.091306
HD 136418,3.25510493e+16,4989.0,2.9429356000000004e+28,262974600.0,208.160955,56.864442
HD 139357,3.46986965e+16,4700.0,2.6844345000000003e+28,797967900.0,198.244222,68.527507
HD 137388,1.25063421e+16,5181.0,1.3521596000000003e+28,61221600.0,259.054595,-58.148125
HD 141937,1.03031523e+16,5870.0,2.1674323000000005e+28,71657100.0,239.872695,1.726347
HD 142245,3.0085575e+16,4922.0,6.959645000000001e+28,322109100.0,231.852623,34.758605
HD 142415,1.09758349e+16,5940.0,2.1276629000000004e+28,72352800.0,251.082629,-38.753555
HD 143361,2.11833305e+16,5507.0,1.9288159000000002e+28,64004400.0,247.464721,-23.279196
HD 145457,4.19099774e+16,4769.0,2.4458181e+28,731876400.0,233.048421,46.718359
HD 142022 A,1.05870367e+16,5421.0,1.7896230000000003e+28,72352800.0,264.461529,-61.324783
HD 145377,1.65300949e+16,6014.0,2.386164e+28,73048500.0,245.937915,-5.874307
Kepler-50,7.77318687e+16,6225.0,2.4657028000000003e+28,109920600.0,308.014597,71.092165
Kepler-51,2.473990832e+17,6018.0,2.0680088000000004e+28,65395800.0,322.010937,68.646141
Kepler-53,4.38200257e+17,5858.0,1.9487006e+28,61917300.0,303.957385,61.61113
CoRoT-27,3.194162355e+17,5900.0,2.0878935000000003e+28,75135600.0,279.650212,28.693594
CoRoT-28,1.727992e+17,5150.0,2.0083547e+28,123834600.0,279.870903,28.715798
CoRoT-29,2.3605605e+17,5260.0,1.9288159000000002e+28,62613000.0,280.186009,29.604712
GJ 86,3329470299999999.5,5182.0,1.8492771000000002e+28,53568900.0,0.427529,-57.849083
HAT-P-19,6.634255e+16,4990.0,1.6703148000000001e+28,57047400.0,23.422627,27.930092
HAT-P-20,2.15999e+16,4595.0,1.5112372e+28,48003300.0,109.900353,2.398764
HAT-P-21,8.62391436e+16,5588.0,2.4657028000000003e+28,84179700.0,153.849859,33.830667
HAT-P-22,2.52903972e+16,5302.0,2.2469711e+28,77222700.0,136.856945,36.808314
HAT-P-23,1.137419877e+17,5905.0,1.1533126000000001e+28,66787200.0,313.497978,34.907378
HAT-P-24,1.296796282e+17,6373.0,2.7242039000000004e+28,96006600.0,108.408689,-7.981749
HAT-P-25,9.34812815e+16,5519.0,2.0083547e+28,64004400.0,52.785606,6.967523
HAT-P-26,4.39434537e+16,5079.0,2.2270864000000005e+28,60525900.0,209.495168,16.377661
HAT-P-27,6.294828e+16,5300.0,1.8691618e+28,62613000.0,218.385652,21.328293
HAT-P-28,1.2188515e+17,5680.0,2.0282394000000003e+28,76527000.0,26.326658,26.688071
HAT-P-29,9.76192052e+16,6087.0,2.8832815e+28,90441000.0,50.240637,35.894102
HAT-P-30,6.64320353e+16,6304.0,3.0821285000000006e+28,91136700.0,124.85997,-13.588892
HAT-P-44,1.1201091e+17,5295.0,1.8691618e+28,66091500.0,185.108139,55.02944
HAT-P-45,9.411385e+16,6330.0,2.5054722000000004e+28,91832400.0,274.646021,19.987753
HAT-P-46,9.133672e+16,6120.0,2.5452416e+28,97398000.0,270.473496,20.467614
HAT-P-49,1.091998373e+17,6820.0,4.414403400000001e+28,143314200.0,316.645518,44.561376
HAT-P-54,4.45112225e+16,4390.0,1.2925055000000001e+28,43133400.0,98.934358,2.349709
HATS-1,9.349671e+16,5870.0,1.9685853000000001e+28,72352800.0,185.738238,-23.091672
HATS-2,1.110852e+17,5227.0,1.7498536000000002e+28,62613000.0,186.462446,-21.896536
HATS-3,1.3978221e+17,6351.0,2.4060487000000003e+28,97398000.0,308.207988,-6.444279
HATS-4,1.295994e+17,5403.0,1.98847e+28,64700100.0,95.461648,-45.908246
HATS-5,7.930249e+16,5304.0,1.8691618e+28,60525900.0,60.682351,-42.630598
HATS-6,4.5791788e+16,3724.0,1.1334279e+28,39654900.0,87.625236,-42.455672
HD 142,8087619700000000.0,6245.0,2.4458181e+28,102267900.0,336.554877,-44.459588
HD 564,1.6539352e+16,5902.0,1.9089312000000002e+28,70265700.0,336.277174,-45.769474
HD 1502,5.92330972e+16,4947.0,2.9031662000000003e+28,324891900.0,10.055058,10.974919
HD 1605,2.74719871e+16,4915.0,2.6446651000000006e+28,242799300.0,17.854797,26.211697
HD 148156,1.76563754e+16,6308.0,2.4259334e+28,84179700.0,252.838406,-24.235019
HD 148427,2.2062755e+16,5025.0,3.2610908e+28,268540200.0,247.527654,8.272306
HD 149026,2.34605771e+16,6179.0,2.8236274e+28,98093700.0,234.500346,59.059608
HD 149143,2.2658295100000004e+16,5856.0,2.386164e+28,100180800.0,246.097208,23.734304
HD 150706,8729445300000000.0,5961.0,2.3265099e+28,66787200.0,105.524033,75.522729
HD 152079,2.71881027e+16,5907.0,2.2867405e+28,78614100.0,257.548855,-23.609732
HD 152581,5.13892478e+16,5027.0,2.5850110000000002e+28,357589800.0,250.268166,34.285034
HD 153950,1.49718164e+16,6124.0,2.4855875e+28,89049600.0,259.274365,-20.385587
HD 154345,5643745300000000.0,5468.0,1.4118137e+28,59134500.0,241.743124,69.117863
HD 154672,1.94892812e+16,5743.0,2.3463946e+28,91832400.0,261.778697,-33.365586
HD 154857,1.96127092e+16,5589.0,3.8974012e+28,160011000.0,262.00084,-33.579354
HD 155358,1.34752519e+16,5905.0,2.2867405e+28,96006600.0,250.991653,55.966339
HD 156279,1.11794911e+16,5453.0,1.8890465000000001e+28,66091500.0,206.993792,84.040817
HD 156411,1.75761472e+16,5900.0,2.4855875e+28,150271200.0,262.66526,-25.365237
HD 156668,7513679500000000.0,4850.0,1.5311219000000002e+28,50090400.0,254.873644,52.112332
Kepler-56,2.891177472e+17,4840.0,2.6247804000000003e+28,294281100.0,309.821937,62.06595
Kepler-57,2.024928911e+17,5145.0,1.6504301e+28,50786100.0,311.867777,64.697721
Kepler-59,3.713855949e+17,6074.0,2.0680088000000004e+28,65395800.0,302.726467,68.152448
HAT-P-31,1.072219036e+17,6065.0,2.6048957000000005e+28,96702300.0,272.13605,49.854552
HAT-P-32,8.99512407e+16,6001.0,2.2469711e+28,95310900.0,46.251647,31.794517
HAT-P-33,1.235977135e+17,6446.0,3.6190154000000007e+28,124530300.0,109.527792,11.954163
HAT-P-34,7.74757556e+16,6442.0,2.7639733e+28,106442100.0,310.647359,36.977208
HAT-P-35,1.58666694e+17,6096.0,2.4657028000000003e+28,100180800.0,124.406537,-14.769225
Kepler-117,4.412551e+17,6150.0,2.2469711e+28,112007700.0,307.086447,69.072253
HD 1666,3.65069167e+16,6317.0,2.9827050000000005e+28,134270100.0,356.506464,-20.29
HD 1690,2.374045009e+17,4374.0,3.6985542000000005e+28,1506886200.0,1.549817,-9.70313
HD 2039,2.6506163e+16,5945.0,2.4458181e+28,82788300.0,332.976891,-52.146057
HD 2638,1.69867785e+16,5186.0,1.5311219000000002e+28,65395800.0,4.589944,-8.267681
HD 2952,3.40815565e+16,4844.0,3.9172859000000005e+28,748573200.0,35.206458,45.856365
HD 4203,2.5170054899999996e+16,5596.0,2.4855875e+28,98789400.0,18.385702,14.378731
HD 4208,1.05623511e+16,5717.0,1.7498536000000002e+28,59134500.0,358.735977,-28.567644
HD 4308,6797797100000000.0,5686.0,1.8492771000000002e+28,70961400.0,324.442677,-60.182943
HD 4313,4.22185474e+16,4943.0,3.2412061e+28,357589800.0,13.561443,2.706551
HD 4732,1.69312359e+16,4959.0,3.4599378e+28,375678000.0,1.016693,-26.90755
HD 5319,3.75930831e+16,4871.0,2.5253569000000003e+28,282454200.0,12.966324,-4.699718
HD 156846,1.4749646e+16,6090.0,2.7440886000000003e+28,132183000.0,260.683376,3.787321
HD 158038,2.93511784e+16,4860.0,2.5850110000000002e+28,313065000.0,258.026648,50.38742
HD 159243,2.26675522e+16,6123.0,2.2270864000000005e+28,77918400.0,262.420199,28.964949
HD 159868,1.72614058e+16,5534.0,2.3662793000000002e+28,148184100.0,265.930055,-19.780396
HD 162020,9519384500000000.0,4723.0,8.351574000000001e+27,52177500.0,268.135415,-16.894202
HD 163607,2.09580744e+16,5522.0,2.2270864000000005e+28,122443200.0,265.049996,79.804073
HD 164509,1.64128383e+16,5859.0,2.2270864000000005e+28,77222700.0,270.414642,23.5433
HD 164922,6788540000000000.0,5390.0,1.8492771000000002e+28,66091500.0,270.872099,49.75039
Kepler-60,3.259023769e+17,5905.0,2.0680088000000004e+28,87658200.0,302.696681,63.567724
Kepler-61,1.043707168e+17,4017.0,1.2726208e+28,43133400.0,312.572807,62.225342
Kepler-62,1.1355376e+17,4925.0,1.3720443000000001e+28,44524800.0,294.983664,67.646525
Kepler-63,6.1714e+16,5576.0,1.9487006e+28,62613000.0,309.478295,70.364036
PH1,3.0857e+17,6407.0,3.0423591000000005e+28,120356100.0,314.852605,59.079381
Kepler-65,9.45427623e+16,6211.0,2.4855875e+28,98093700.0,301.569006,62.557207
Kepler-66,3.4158699e+17,5962.0,2.0680088000000004e+28,67482900.0,314.310031,66.47614
Kepler-67,3.4158699e+17,5331.0,1.7100842000000003e+28,54264600.0,314.058885,65.951238
Kepler-68,4.46716789e+16,5793.0,2.1475476000000002e+28,86266800.0,312.03398,69.429036
HD 5608,1.79618597e+16,4877.0,3.0423591000000005e+28,357589800.0,27.247689,25.432718
HD 5891,8.81738775e+16,4673.0,3.8377471e+28,740224800.0,21.830257,12.753808
HD 6434,1.3086453699999998e+16,5769.0,2.1873170000000004e+28,77918400.0,355.695159,-41.983996
HD 6718,1.58666694e+16,5801.0,2.1475476000000002e+28,66091500.0,12.380155,-14.25177
HD 7199,1.11671483e+16,5371.0,1.5311219000000002e+28,67482900.0,326.839338,-62.647988
HD 7924,5245690000000000.0,5131.0,1.2925055000000001e+28,54264600.0,64.962485,59.417211
HD 8535,1.6199925e+16,6136.0,2.2469711e+28,82788300.0,358.668896,-45.386193
HD 8574,1.38486216e+16,6064.0,2.6645498000000005e+28,96006600.0,30.549458,18.168222
HD 8673,1.1694803e+16,6472.0,2.6844345000000003e+28,96702300.0,33.299464,23.609019
HD 9446,1.55580994e+16,5793.0,1.98847e+28,69570000.0,32.559732,18.123478
HD 167042,1.53451861e+16,4943.0,2.9827050000000005e+28,313065000.0,277.205019,77.660009
HD 168443,1.22409719e+16,5491.0,1.9685853000000001e+28,105050700.0,275.092437,13.754937
HD 168746,1.28426834e+16,5570.0,2.1276629000000004e+28,75831300.0,275.447391,11.41347
HD 170469,1.86005996e+16,5842.0,2.1873170000000004e+28,86266800.0,278.722549,34.914148
HD 171028,3.45629257e+16,5671.0,3.0423591000000005e+28,171837900.0,279.265348,30.12602
HD 171238,1.38455359e+16,5440.0,1.9089312000000002e+28,70265700.0,277.681876,-4.864245
HD 173416,4.09410676e+16,4683.0,3.97694e+28,939195000.0,287.331149,59.341803
HD 175167,2.19794411e+16,5635.0,2.7242039000000004e+28,121747500.0,277.464656,-46.893447
HD 175541,4.01387856e+16,5013.0,2.7639733e+28,291498300.0,285.61319,26.953257
HD 177830,1.94028816e+16,4901.0,3.3803990000000004e+28,226798200.0,292.262418,48.105189
HD 178911 B,1.26575414e+16,5588.0,2.4657028000000003e+28,75135600.0,296.250699,56.476602
HD 179079,2.15536145e+16,5646.0,2.2668558e+28,113399100.0,288.909606,19.640615
Kepler-69,2.302950481e+17,5638.0,1.6106607000000002e+28,64700100.0,311.463757,64.994914
KOI-55,3.641126e+17,27730.0,9.94235e+27,13914000.0,313.052856,60.652598
KOI-217,2.46856e+17,5545.0,1.8890465000000001e+28,59830200.0,315.281038,65.861309
Kepler-74,3.759400881e+17,6000.0,2.3463946e+28,77918400.0,308.457986,61.746764
Kepler-131,7.10297283e+16,5685.0,2.0282394000000003e+28,71657100.0,301.197156,62.389074
Kepler-976,3.147414e+17,5232.0,1.7299689e+28,57743100.0,307.664833,67.58795
Kepler-977,2.0489048e+17,5315.0,1.7299689e+28,57743100.0,306.688758,62.973225
Kepler-978,1.9254768e+17,6002.0,2.1276629000000004e+28,75831300.0,299.547751,64.777917
Kepler-979,1.8699342e+17,5310.0,1.7299689e+28,57743100.0,323.527829,64.308332
Kepler-980,2.4809028e+17,5935.0,2.0878935000000003e+28,73744200.0,313.72111,64.807817
Kepler-981,2.8172441e+17,5718.0,1.9487006e+28,66787200.0,307.489345,68.59828
Kepler-982,2.1661614e+17,6139.0,2.3066252000000003e+28,89745300.0,305.072989,67.799639
Kepler-983,2.0211335e+17,6052.0,2.2469711e+28,75135600.0,298.105533,66.979608
Kepler-984,1.4225077e+17,5610.0,1.9089312000000002e+28,64700100.0,318.566067,65.351287
Kepler-985,2.2865037e+17,5434.0,1.8095077000000003e+28,59134500.0,305.853831,65.001508
Kepler-986,1.7372491e+17,5642.0,1.9089312000000002e+28,68178600.0,309.586448,63.196783
Kepler-987,2.8882152e+17,5637.0,1.9288159000000002e+28,63308700.0,306.354268,67.136185
Kepler-988,7.652536e+16,4005.0,1.0936585000000002e+28,36872100.0,305.428743,63.151985
Kepler-989,1.4934788e+17,5074.0,1.6305454e+28,54264600.0,293.18835,69.742201
Kepler-990,2.8789581e+17,5948.0,2.0878935000000003e+28,75135600.0,320.533658,65.492213
Kepler-991,1.141709e+17,4392.0,1.2726208e+28,42437700.0,322.535179,68.182267
Kepler-992,8.269676e+16,4944.0,1.5907760000000003e+28,51481800.0,298.85449,69.63967
Kepler-1156,2.3420463e+17,5778.0,1.98847e+28,69570000.0,305.471438,67.180874
Kepler-1157,1.0676522e+17,4679.0,1.5112372e+28,49394700.0,293.758327,65.886198
Kepler-1158,3.8818106e+17,6203.0,2.8037427e+28,135661500.0,307.316591,62.164188
Kepler-1159,3.8200966e+17,6217.0,2.3662793000000002e+28,89049600.0,313.321416,65.035614
Kepler-1160,3.9898101e+17,5519.0,1.8293924000000002e+28,61917300.0,301.680076,64.849184
Kepler-1161,1.3206796e+17,4253.0,1.1731973e+28,39654900.0,320.690786,63.851064
Kepler-1162,3.0517573e+17,5390.0,1.7697383000000002e+28,58438800.0,295.179432,67.714926
Kepler-1163,1.5027359e+17,6302.0,2.4259334e+28,93919500.0,311.841071,70.543718
Kepler-1164,1.3793079e+17,5183.0,1.6901995000000002e+28,54960300.0,298.533256,60.608976
Kepler-1165,3.3356417e+17,6080.0,2.2469711e+28,82092600.0,301.105007,66.324525
Kepler-1166,1.9995336e+17,5446.0,1.7896230000000003e+28,59830200.0,313.167796,71.304598
Kepler-1167,2.5025027e+17,4971.0,1.5708913000000003e+28,52177500.0,321.976678,66.101783
Kepler-1168,2.8110727e+17,5157.0,1.7299689e+28,57047400.0,303.895011,68.868325
Kepler-1169,1.6601066e+17,6191.0,2.4657028000000003e+28,85571100.0,315.55935,66.03572
Kepler-1170,2.8110727e+17,5069.0,1.5907760000000003e+28,52873200.0,308.849643,64.258288
Kepler-1171,1.8977055e+17,7044.0,3.1417826000000006e+28,135661500.0,309.364988,58.6676
Kepler-1172,3.9867244e+17,5558.0,1.8293924000000002e+28,61917300.0,302.392256,58.924944
Kepler-1173,1.2404514e+17,5252.0,1.7100842000000003e+28,57047400.0,311.978037,65.765584
Kepler-1174,2.5580453e+17,5936.0,2.0680088000000004e+28,72352800.0,290.931141,64.880844
Kepler-600,1.9254768e+17,5279.0,1.6703148000000001e+28,56351700.0,294.160907,64.262094
Kepler-601,1.3237653e+17,5160.0,1.6901995000000002e+28,54960300.0,291.171195,64.73602
Kepler-602,2.9962147e+17,6062.0,2.1475476000000002e+28,78614100.0,313.377869,61.717955
Kepler-603,2.9838719e+17,5808.0,2.0083547e+28,70265700.0,310.913697,62.324343
Kepler-604,3.0270717e+17,5890.0,2.0282394000000003e+28,71657100.0,308.192895,63.137004
Kepler-605,1.758849e+17,5462.0,1.8095077000000003e+28,61221600.0,300.664529,64.888656
Kepler-606,3.7275256e+17,6161.0,2.2469711e+28,84875400.0,309.744395,64.756476
Kepler-607,1.54285e+17,5196.0,1.6703148000000001e+28,55656000.0,307.781872,65.333033
Kepler-608,2.8573582e+17,5820.0,1.98847e+28,70265700.0,312.223624,64.615781
Kepler-609,3.5269551e+17,5971.0,2.1674323000000005e+28,79309800.0,309.687257,65.106912
Kepler-610,3.4343841e+17,5943.0,2.1873170000000004e+28,78614100.0,311.498014,65.20108
Kepler-611,2.7956442e+17,5761.0,2.0083547e+28,70265700.0,300.00767,67.259677
Kepler-612,2.8758724e+17,5693.0,1.9487006e+28,66787200.0,309.218054,66.303784
Kepler-892,1.974848e+17,4747.0,1.4913525000000003e+28,50090400.0,293.972212,66.238315
Kepler-893,3.7522112e+17,5820.0,1.98847e+28,68874300.0,297.153033,65.947668
Kepler-894,3.363413e+17,5603.0,1.7299689e+28,59134500.0,305.929145,68.05508
Kepler-895,1.5922212e+17,4315.0,1.2925055000000001e+28,42437700.0,311.951744,72.046331
Kepler-896,2.7647872e+17,5262.0,1.6703148000000001e+28,56351700.0,292.683214,66.197024
